organisation,latitude,longitude,hectares,end-date
local-authority-eng:HIL,51.551,-0.450021,0.26,
local-authority-eng:HIL,51.546808,-0.47944,0.66,
local-authority-eng:HIL,51.545395,-0.470344,3.09,
local-authority-eng:HIL,51.531391,-0.488143,8.23,
local-authority-eng:HIL,51.503488,-0.422572,0.36,
local-authority-eng:HIL,51.523327,-0.390318,1.69,
local-authority-eng:HIL,51.513908,-0.390679,0.77,
local-authority-eng:HIL,51.511009,-0.481468,4.88,
local-authority-eng:HIL,51.505324,-0.422725,1.41,
local-authority-eng:HIL,51.500913,-0.415025,11.89,
local-authority-eng:HIL,51.501825,-0.418595,1.4,
local-authority-eng:HIL,51.502137,-0.420385,2.11,
local-authority-eng:HIL,51.527945,-0.46375,0.18,
local-authority-eng:HMF,51.465098,-0.193119,1.1,
local-authority-eng:HMF,51.46618,-0.188685,1.22,
local-authority-eng:HMF,51.514739,-0.223324,2.98,
local-authority-eng:HMF,51.502555,-0.22338,0.062,
local-authority-eng:HMF,51.501732,-0.229031,0.11,
local-authority-eng:HMF,51.484853,-0.202996,0.06,
local-authority-eng:HMF,51.479832,-0.196929,0.31,
local-authority-eng:HMF,51.4741,-0.190215,0.2,
local-authority-eng:HMF,51.492496,-0.233696,0.174,
local-authority-eng:HMF,51.465819,-0.196747,0.78,
local-authority-eng:HMF,51.47048,-0.184656,0.48,
local-authority-eng:HMF,51.466096,-0.18961,1.4,
local-authority-eng:HNS,51.490344,-0.288113,2,
local-authority-eng:HNS,51.482857,-0.307592,5.02,
local-authority-eng:HNS,51.466834,-0.329003,0.27,
local-authority-eng:HNS,51.493217,-0.266369,0.52,
local-authority-eng:HNS,51.467248,-0.366032,0.54,
local-authority-eng:HNS,51.471694,-0.354052,1.23,
local-authority-eng:HNS,51.470022,-0.366307,0.3,
local-authority-eng:HNS,51.47028,-0.355168,0.4,
local-authority-eng:HNS,51.450422,-0.409736,0.38,
local-authority-eng:HRY,51.591003,-0.103226,0.46,
local-authority-eng:HRY,51.593116,-0.059753,4.32,
local-authority-eng:HRY,51.594478,-0.091834,1.04,
local-authority-eng:HRY,51.596218,-0.11095,1.04,
local-authority-eng:HRY,51.584294,-0.099305,0.55,
local-authority-eng:HRY,51.589601,-0.111614,2.17,
local-authority-eng:HRY,51.594618,-0.113239,0.69,
local-authority-eng:HRY,51.595192,-0.11427,0.52,
local-authority-eng:HRY,51.605947,-0.072218,1.02,
local-authority-eng:HRY,51.607169,-0.06613,4.81,
local-authority-eng:HRY,51.576525,-0.096555,5.55,
local-authority-eng:HRY,51.579092,-0.063237,1.4,
local-authority-eng:HRY,51.58096,-0.154046,0.86,
local-authority-eng:HRY,51.587258,-0.110729,0.68,
local-authority-eng:HRY,51.590212,-0.095477,0.61,
local-authority-eng:HRY,51.57142,-0.146149,3.32,
local-authority-eng:HRY,51.586041,-0.079022,1.51,
local-authority-eng:HRY,51.587101,-0.061958,4.77,
local-authority-eng:HRY,51.582572,-0.065413,0.71,
local-authority-eng:HRY,51.580359,-0.077415,2.04,
local-authority-eng:HRY,51.57553,-0.0857,0.42,
local-authority-eng:HRY,51.589967,-0.07109,0.48,
local-authority-eng:HRY,51.593862,-0.071199,0.44,
local-authority-eng:HRY,51.595108,-0.07041,0.43,
local-authority-eng:HRY,51.598966,-0.076456,0.6,
local-authority-eng:HRY,51.605806,-0.069653,11.78,
local-authority-eng:HRY,51.588736,-0.062408,1.28,
local-authority-eng:HRY,51.590364,-0.061343,2.35,
local-authority-eng:HRY,51.588706,-0.060591,1.38,
local-authority-eng:HRY,51.588539,-0.054304,6.32,
local-authority-eng:HRY,51.595252,-0.110195,1.32,
local-authority-eng:HRY,51.591992,-0.104339,1.57,
local-authority-eng:HRY,51.593115,-0.105924,1.16,
local-authority-eng:HRY,51.593689,-0.111993,1.37,
local-authority-eng:HRY,51.593039,-0.114633,0.31,
local-authority-eng:HRY,51.600186,-0.112258,1.07,
local-authority-eng:HRY,51.59722,-0.11176,0.9,
local-authority-eng:HRY,51.597771,-0.111925,1.29,
local-authority-eng:HRY,51.565187,-0.10495,0.57,
local-authority-eng:HRY,51.566576,-0.106869,0.42,
local-authority-eng:HRY,51.582357,-0.126478,0.53,
local-authority-eng:HRY,51.590562,-0.069549,0.54,
local-authority-eng:HRY,51.588008,-0.069008,1.49,
local-authority-eng:HRY,51.580438,-0.146071,0.54,
local-authority-eng:HRY,51.598434,-0.111767,0.58,
local-authority-eng:HRY,51.596992,-0.107091,0.84,
local-authority-eng:HRY,51.593864,-0.116129,0.91,
local-authority-eng:HRY,51.594281,-0.114654,2.04,
local-authority-eng:HRY,51.576816,-0.104538,0.45,
local-authority-eng:HRY,51.604266,-0.059682,27.65,
local-authority-eng:HRY,51.589484,-0.061987,1.25,
local-authority-eng:HRY,51.589418,-0.066162,1.24,
local-authority-eng:HRY,51.58647,-0.097034,0.6,
local-authority-eng:HRY,51.588824,-0.115861,0.61,
local-authority-eng:HRY,51.575794,-0.149218,2.26,
local-authority-eng:HRY,51.576462,-0.14313,0.72,
local-authority-eng:HRY,51.582527,-0.067623,0.71,
local-authority-eng:HRY,51.604267,-0.126746,1.48,
local-authority-eng:HRY,51.586515,-0.147657,0.44,
local-authority-eng:HRY,51.588466,-0.087596,0.87,
local-authority-eng:HRY,51.576185,-0.091662,0.51,
local-authority-eng:HRY,51.601737,-0.127124,0.04,
local-authority-eng:HRY,51.589038,-0.057834,4.74,
local-authority-eng:HRY,51.579329,-0.123225,0.01,
local-authority-eng:HRY,51.584557,-0.06582,0.03,
local-authority-eng:HRY,51.606135,-0.06886,0.09,
local-authority-eng:HRY,51.602742,-0.07091,0.06,
local-authority-eng:HRY,51.576652,-0.072361,0.09,
local-authority-eng:HRY,51.58205,-0.075799,0.02,
local-authority-eng:HRY,51.59061,-0.142192,0.03,
local-authority-eng:HRY,51.598959,-0.136205,0.02,
local-authority-eng:HRY,51.596122,-0.069689,0.1,
local-authority-eng:HRY,51.59244,-0.113156,4.59,
local-authority-eng:HRY,51.598081,-0.064148,0.02,
local-authority-eng:HRY,51.597162,-0.067349,0.23,
local-authority-eng:HRY,51.576444,-0.089919,0.01,
local-authority-eng:HRY,51.590335,-0.155528,0.02,
local-authority-eng:HRY,51.588111,-0.151359,0.03,
local-authority-eng:HRY,51.579866,-0.104642,0.01,
local-authority-eng:HRY,51.581897,-0.084567,0.03,
local-authority-eng:HRY,51.582041,-0.075814,0.03,
local-authority-eng:HRY,51.581506,-0.160793,0.15,
local-authority-eng:HRY,51.583252,-0.072861,0.83,
local-authority-eng:HRY,51.576087,-0.144429,0.01,
local-authority-eng:HRY,51.576721,-0.119854,0.14,
local-authority-eng:HRY,51.586102,-0.083307,0.04,
local-authority-eng:HRY,51.598256,-0.065512,0.01,
local-authority-eng:HRY,51.588635,-0.116966,2.14,
local-authority-eng:HRY,51.590988,-0.141065,0.43,
local-authority-eng:HRY,51.606173,-0.06789,0.04,
local-authority-eng:HRY,51.587596,-0.148883,2.45,
local-authority-eng:HRY,51.608737,-0.130144,0.19,
local-authority-eng:HRY,51.607353,-0.123471,0.05,
local-authority-eng:HRY,51.582418,-0.105604,0.01,
local-authority-eng:HRY,51.605174,-0.086548,0.02,
local-authority-eng:HRY,51.575164,-0.102456,0.01,
local-authority-eng:HRY,51.598255,-0.066003,0.01,
local-authority-eng:HRY,51.581818,-0.119731,0.16,
local-authority-eng:HRY,51.593931,-0.105789,0.02,
local-authority-eng:HRY,51.594385,-0.070715,0.2,
local-authority-eng:HRY,51.600007,-0.079617,0.01,
local-authority-eng:HRY,51.58878,-0.121522,0.02,
local-authority-eng:HRY,51.589624,-0.107484,0.03,
local-authority-eng:HRY,51.581246,-0.090425,3.8,
local-authority-eng:HRY,51.590416,-0.144091,0.01,
local-authority-eng:HRY,51.583412,-0.158479,0.02,
local-authority-eng:HRY,51.584758,-0.09904,0.1,
local-authority-eng:HRY,51.575653,-0.117719,0.04,
local-authority-eng:HRY,51.578516,-0.150176,0.4,
local-authority-eng:HRY,51.577118,-0.138557,0.14,
local-authority-eng:HRY,51.589934,-0.139794,0.01,
local-authority-eng:HRY,51.571192,-0.108755,0.04,
local-authority-eng:HRY,51.597643,-0.082966,0.03,
local-authority-eng:HRY,51.597534,-0.062611,0.03,
local-authority-eng:HRY,51.577496,-0.149351,0.04,
local-authority-eng:HRY,51.581661,-0.120069,0.07,
local-authority-eng:HRY,51.59161,-0.069302,0.02,
local-authority-eng:HRY,51.586611,-0.089695,0.08,
local-authority-eng:HRY,51.596675,-0.067774,0.01,
local-authority-eng:HRY,51.606329,-0.091178,0.04,
local-authority-eng:HRY,51.58565,-0.099147,0.01,
local-authority-eng:HRY,51.574773,-0.15636,0.1,
local-authority-eng:HRY,51.606159,-0.11071,0.03,
local-authority-eng:HRY,51.607269,-0.111516,0.02,
local-authority-eng:HRY,51.579844,-0.131849,0.1,
local-authority-eng:HRY,51.601517,-0.059323,0.01,
local-authority-eng:HRY,51.578533,-0.150723,0.06,
local-authority-eng:HRY,51.608082,-0.090065,0.09,
local-authority-eng:HRY,51.607302,-0.123054,0.04,
local-authority-eng:HRY,51.59054,-0.154249,0.04,
local-authority-eng:HRY,51.608699,-0.130044,0.03,
local-authority-eng:HRY,51.584384,-0.140266,0.12,
local-authority-eng:HRY,51.577812,-0.127877,0.01,
local-authority-eng:HRY,51.59761,-0.082563,0.12,
local-authority-eng:HRY,51.578482,-0.134417,0.15,
local-authority-eng:HRY,51.573642,-0.141657,0.14,
local-authority-eng:HRY,51.58247,-0.072923,0.4,
local-authority-eng:HRY,51.571547,-0.113488,0.01,
local-authority-eng:HRY,51.603179,-0.065736,8.48,
local-authority-eng:HRY,51.595117,-0.074785,0.07,
local-authority-eng:HRY,51.59453,-0.057672,0.07,
local-authority-eng:HRY,51.588077,-0.070463,0.03,
local-authority-eng:HRY,51.58253,-0.074378,0.01,
local-authority-eng:HRY,51.580956,-0.086439,0.21,
local-authority-eng:HRY,51.590584,-0.154753,0.08,
local-authority-eng:HRY,51.608355,-0.125365,0.11,
local-authority-eng:HRY,51.592191,-0.06909,0.01,
local-authority-eng:HRY,51.584528,-0.116573,0.01,
local-authority-eng:HRY,51.609549,-0.132594,0.14,
local-authority-eng:HRY,51.607349,-0.091959,0.97,
local-authority-eng:HRY,51.581632,-0.070086,0.02,
local-authority-eng:HRY,51.595093,-0.150412,0.03,
local-authority-eng:HRY,51.581723,-0.112705,0.03,
local-authority-eng:HRY,51.607225,-0.142525,0.1,
local-authority-eng:HRY,51.575379,-0.150866,0.01,
local-authority-eng:HRY,51.587779,-0.122516,0.1,
local-authority-eng:HRY,51.588845,-0.077793,0.04,
local-authority-eng:HRY,51.581711,-0.125422,0.09,
local-authority-eng:HRY,51.587147,-0.110546,1.04,
local-authority-eng:HRY,51.588955,-0.120129,0.03,
local-authority-eng:HRY,51.58426,-0.099407,0.72,
local-authority-eng:HRY,51.586441,-0.132763,0.01,
local-authority-eng:HRY,51.578157,-0.1287,0.02,
local-authority-eng:HRY,51.603362,-0.121902,0.03,
local-authority-eng:HRY,51.586821,-0.078831,0.2,
local-authority-eng:HRY,51.595327,-0.072206,0.02,
local-authority-eng:HRY,51.601424,-0.109261,0.03,
local-authority-eng:HRY,51.571909,-0.10747,0.01,
local-authority-eng:HRY,51.602206,-0.153892,0.71,
local-authority-eng:HRY,51.586086,-0.089457,0.01,
local-authority-eng:HRY,51.586479,-0.089859,0.03,
local-authority-eng:HRY,51.601852,-0.086283,0.02,
local-authority-eng:HRY,51.599631,-0.101249,0.01,
local-authority-eng:HRY,51.600499,-0.063583,0.03,
local-authority-eng:HRY,51.593353,-0.149024,0.03,
local-authority-eng:HRY,51.592168,-0.113023,4.55,
local-authority-eng:HRY,51.586793,-0.082109,0.05,
local-authority-eng:KEC,51.492808,-0.201027,1.528,
local-authority-eng:KEC,51.49505,-0.203561,1.133,
local-authority-eng:KEC,51.488293,-0.167859,0.535,
local-authority-eng:KEC,51.49532,-0.204155,0.561,
local-authority-eng:KEC,51.50324,-0.191121,0.421,
local-authority-eng:KEC,51.495119,-0.205085,0.808,
local-authority-eng:KEC,51.498617,-0.199213,0.35,
local-authority-eng:KEC,51.526534,-0.213624,0.304,
local-authority-eng:KEC,51.501268,-0.160884,0.453,
local-authority-eng:KEC,51.493625,-0.165513,0.544,
local-authority-eng:KEC,51.489854,-0.19662,6.2,
local-authority-eng:KEC,51.494218,-0.185125,0.618,
local-authority-eng:KEC,51.526724,-0.221992,15.278,
local-authority-eng:KEC,51.478284,-0.181135,1.891,
local-authority-eng:KEC,51.508909,-0.19545,0.521,
local-authority-eng:KEC,51.494082,-0.173447,0.812,
local-authority-eng:KEC,51.488034,-0.169685,0.387,
local-authority-eng:KEC,51.522193,-0.202579,0.532,
local-authority-eng:KEC,51.522985,-0.205575,0.81,
local-authority-eng:KEC,51.522905,-0.210955,1.281,
local-authority-eng:KEC,51.487918,-0.170337,0.302,
local-authority-eng:KEC,51.478328,-0.184517,0.5,
local-authority-eng:KEC,51.493694,-0.177986,0.21,
local-authority-eng:KEC,51.521806,-0.224461,0.12,
local-authority-eng:KEC,51.518334,-0.225,0.56,
local-authority-eng:KEC,51.511711,-0.218715,0.196,
local-authority-eng:KEC,51.498296,-0.166882,0.083,
local-authority-eng:KEC,51.51758,-0.204952,0.067,
local-authority-eng:KEC,51.490643,-0.183668,0.018,
local-authority-eng:KEC,51.525752,-0.21191,0.1,
local-authority-eng:KEC,51.524023,-0.206399,0.01,
local-authority-eng:KEC,51.502496,-0.19066,0.067,
local-authority-eng:KEC,51.500303,-0.194234,0.026,
local-authority-eng:KEC,51.515861,-0.206633,0.06,
local-authority-eng:KEC,51.482011,-0.186027,0.117,
local-authority-eng:KEC,51.497873,-0.164579,0.012,
local-authority-eng:KEC,51.500059,-0.211807,0.052,
local-authority-eng:KEC,51.518153,-0.21659,0.08,
local-authority-eng:KEC,51.498033,-0.165034,0.04,
local-authority-eng:KEC,51.500539,-0.193836,0.02,
local-authority-eng:KEC,51.488293,-0.168997,0.049,
local-authority-eng:KEC,51.488258,-0.168466,0.16,
local-authority-eng:KEC,51.509366,-0.195936,0.088,
local-authority-eng:KEC,51.526411,-0.21262,0.09,
local-authority-eng:KEC,51.51638,-0.220017,0.12,
local-authority-eng:KEC,51.492154,-0.183089,0.01,
local-authority-eng:KEC,51.522811,-0.21599,0.08,
local-authority-eng:KEC,51.499598,-0.196365,0.07,
local-authority-eng:KEC,51.491927,-0.182954,0.011,
local-authority-eng:KEC,51.492582,-0.1898,0.022,
local-authority-eng:KEC,51.48982,-0.195541,0.016,
local-authority-eng:KEC,51.493049,-0.167208,0.22,
local-authority-eng:KEC,51.491882,-0.182913,0.012,
local-authority-eng:KEC,51.490603,-0.156862,0.012,
local-authority-eng:KEC,51.488828,-0.195408,0.016,
local-authority-eng:KEC,51.493407,-0.168245,0.048,
local-authority-eng:KEC,51.485368,-0.173421,0.088,
local-authority-eng:KEC,51.496127,-0.165067,0.046,
local-authority-eng:KEC,51.52323,-0.220471,0.07,
local-authority-eng:KEC,51.484976,-0.185838,0.022,
local-authority-eng:KEC,51.527899,-0.216454,0.064,
local-authority-eng:KET,52.437485,-0.805102,3.418,
local-authority-eng:KET,52.356221,-0.686982,2.721,
local-authority-eng:KET,52.413627,-0.716497,0.428,
local-authority-eng:KET,52.426053,-0.800539,0.393,
local-authority-eng:KET,52.411001,-0.728381,1.623,
local-authority-eng:KET,52.414965,-0.732158,0.441,
local-authority-eng:KET,52.425536,-0.800961,1.604,
local-authority-eng:LBH,51.45763,-0.138801,1.41,
local-authority-eng:LCE,52.631697,-1.129579,0.08,
local-authority-eng:LCE,52.622965,-1.139514,1.33,
local-authority-eng:LCE,52.61603,-1.116589,0.12,
local-authority-eng:LCE,52.655934,-1.098133,0.2,
local-authority-eng:LCE,52.639407,-1.126913,0.06,
local-authority-eng:LCE,52.614589,-1.134419,1.28,
local-authority-eng:LCE,52.611187,-1.132807,0.08,
local-authority-eng:LCE,52.630016,-1.097227,2.37,
local-authority-eng:LCE,52.632423,-1.129635,0.09,
local-authority-eng:LCE,52.652481,-1.096924,0.12,
local-authority-eng:LCE,52.591032,-1.142998,1,
local-authority-eng:LCE,52.617988,-1.149569,2.8,
local-authority-eng:LCE,52.663049,-1.123805,2.7,
local-authority-eng:LCE,52.637077,-1.143378,0.89,
local-authority-eng:LCE,52.637769,-1.139592,0.67,
local-authority-eng:LCE,52.631654,-1.130801,0.05,
local-authority-eng:LCE,52.635048,-1.134043,0.11,
local-authority-eng:LCE,52.628707,-1.136982,0.04,
local-authority-eng:LCE,52.628878,-1.137101,0.07,
local-authority-eng:LCE,52.630002,-1.125128,0.04,
local-authority-eng:LCE,52.632315,-1.128242,0.11,
local-authority-eng:LCE,52.631262,-1.123109,0.02,
local-authority-eng:LCE,52.637169,-1.133787,0.03,
local-authority-eng:LCE,52.633525,-1.13453,0.1,
local-authority-eng:LCE,52.636245,-1.140658,0.09,
local-authority-eng:LCE,52.651508,-1.132449,1.97,
local-authority-eng:LCE,52.606659,-1.14224,0.13,
local-authority-eng:LCE,52.656207,-1.118106,0.12,
local-authority-eng:LCE,52.651215,-1.131622,2.4,
local-authority-eng:LCE,52.652849,-1.115536,0.1,
local-authority-eng:LCE,52.630018,-1.156848,0.67,
local-authority-eng:LCE,52.638977,-1.143477,5.72,
local-authority-eng:LCE,52.638945,-1.13751,0.16,
local-authority-eng:LCE,52.627976,-1.123909,0.03,
local-authority-eng:LCE,52.627835,-1.12195,0.12,
local-authority-eng:LCE,52.63387,-1.134822,0.04,
local-authority-eng:LCE,52.641528,-1.131325,0.16,
local-authority-eng:LCE,52.629677,-1.172597,0.96,
local-authority-eng:LCE,52.62838,-1.120748,0.02,
local-authority-eng:LCE,52.637507,-1.14087,0.14,
local-authority-eng:LCE,52.642359,-1.128304,0.02,
local-authority-eng:LCE,52.639088,-1.128606,0.24,
local-authority-eng:LCE,52.636422,-1.125052,0.1,
local-authority-eng:LCE,52.63429,-1.128061,0.05,
local-authority-eng:LCE,52.638072,-1.134309,0.05,
local-authority-eng:LCE,52.632482,-1.131008,0.02,
local-authority-eng:LCE,52.632123,-1.133205,0.02,
local-authority-eng:LCE,52.630377,-1.134039,0.15,
local-authority-eng:LCE,52.634595,-1.128592,0.05,
local-authority-eng:LCE,52.627025,-1.125376,0.08,
local-authority-eng:LCE,52.628437,-1.150654,0.04,
local-authority-eng:LCE,52.602262,-1.140443,0.08,
local-authority-eng:LCE,52.639607,-1.132726,0.13,
local-authority-eng:LCE,52.650876,-1.122156,0.08,
local-authority-eng:LCE,52.649572,-1.122989,0.08,
local-authority-eng:LCE,52.652404,-1.119946,0.07,
local-authority-eng:LCE,52.637579,-1.093933,2.7,
local-authority-eng:LCE,52.65029,-1.089577,0.47,
local-authority-eng:LCE,52.628383,-1.146923,0.18,
local-authority-eng:LCE,52.616487,-1.125747,0.05,
local-authority-eng:LCE,52.627498,-1.123063,1,
local-authority-eng:LCE,52.62801,-1.12672,0.14,
local-authority-eng:LCE,52.649632,-1.129888,1.7,
local-authority-eng:LCE,52.646475,-1.128561,3.65,
local-authority-eng:LCE,52.635618,-1.143787,0.61,
local-authority-eng:LCE,52.638059,-1.128495,0.2,
local-authority-eng:MAN,53.523009,-2.216948,0.46,
local-authority-eng:MAN,53.478149,-2.235372,0.02,
local-authority-eng:MAN,53.421387,-2.216325,0.22,
local-authority-eng:MAN,53.411855,-2.271084,0.35,
local-authority-eng:MAN,53.410959,-2.277848,0.09,
local-authority-eng:MAN,53.48362,-2.227792,0.87,
local-authority-eng:MAN,53.469849,-2.223184,0.17,
local-authority-eng:MAN,53.465994,-2.227517,0.25,
local-authority-eng:MAN,53.473954,-2.238829,0.1,
local-authority-eng:MAN,53.460915,-2.168104,0.34,
local-authority-eng:MAN,53.429539,-2.201527,0.2,
local-authority-eng:MAN,53.456737,-2.160497,0.16,
local-authority-eng:MAN,53.475126,-2.262822,0.45,
local-authority-eng:MAN,53.466866,-2.186113,1.4,
local-authority-eng:MAN,53.46632,-2.190133,0.37,
local-authority-eng:MAN,53.465377,-2.225857,0.1,
local-authority-eng:MAN,53.476593,-2.240245,0.04,
local-authority-eng:MAN,53.420371,-2.243751,0.58,
local-authority-eng:MAN,53.481386,-2.229905,0.14,
local-authority-eng:MAN,53.476454,-2.233298,0.05,
local-authority-eng:MAN,53.491798,-2.192522,8.24,
local-authority-eng:MAN,53.471129,-2.261668,0.26,
local-authority-eng:MAN,53.441579,-2.219168,0.18,
local-authority-eng:MAN,53.449584,-2.273612,0.16,
local-authority-eng:MAN,53.365796,-2.242642,0.31,
local-authority-eng:MAN,53.521037,-2.228596,0.38,
local-authority-eng:MAN,53.481173,-2.246946,0.02,
local-authority-eng:MAN,53.507309,-2.220637,0.26,
local-authority-eng:MAN,53.463203,-2.17105,0.09,
local-authority-eng:MAN,53.482842,-2.248026,0.06,
local-authority-eng:MAN,53.479198,-2.227693,0.06,
local-authority-eng:MAN,53.486855,-2.232798,0.02,
local-authority-eng:MAN,53.443147,-2.22163,0.21,
local-authority-eng:MAN,53.433578,-2.229181,0.04,
local-authority-eng:MAN,53.439735,-2.21961,0.07,
local-authority-eng:MAN,53.484983,-2.229246,0.12,
local-authority-eng:MAN,53.516446,-2.250032,0.17,
local-authority-eng:MAN,53.468829,-2.225589,0.09,
local-authority-eng:MAN,53.494397,-2.236954,0.04,
local-authority-eng:MAN,53.477132,-2.240384,0.05,
local-authority-eng:MAN,53.481853,-2.244072,0.02,
local-authority-eng:MAN,53.511952,-2.207481,0.1,
local-authority-eng:MAN,53.471594,-2.167619,0.26,
local-authority-eng:MAN,53.458327,-2.258592,0.15,
local-authority-eng:MAN,53.471267,-2.170375,0.58,
local-authority-eng:MAN,53.484748,-2.229968,0.08,
local-authority-eng:MAN,53.487956,-2.23514,0.1,
local-authority-eng:MAN,53.494196,-2.210018,0.33,
local-authority-eng:MAN,53.457555,-2.236403,0.24,
local-authority-eng:MAN,53.483959,-2.224358,0.89,
local-authority-eng:MAN,53.484053,-2.226679,0.49,
local-authority-eng:MAN,53.482397,-2.246034,0.08,
local-authority-eng:MAN,53.475402,-2.163446,4.42,
local-authority-eng:MAN,53.424414,-2.201939,0.37,
local-authority-eng:MAN,53.474944,-2.259687,0.74,
local-authority-eng:MAN,53.52239,-2.216447,0.25,
local-authority-eng:MAN,53.379264,-2.282089,2.4,
local-authority-eng:MAN,53.477687,-2.255078,0.91,
